Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy;timestamp;protocol;direction;filesize;senderTime;senderPackets;senderLostPackets;senderBytes;senderThroughput;receiverTime;receiverPackets;receiverLostPackets;receiverBytes;receiverThroughput;rawThroughput;senderPacketloss;revceiverPacketloss;receiverJitter;receiverOutOfOrder;senderRetransmits;tcp_max_cwnd_0;tcp_max_rtt_0;tcp_min_rtt_0;tcp_mean_rtt_0;bits_per_second_0;minPing;avgPing;maxPing;meanDevPing;packetLoss;successfull
NR;LTE, NR;LTE, NR;0;220;0;44;0;-96;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108738;51.4890816;171.9294841311282;1607599958114;21.787;1607599991358;UDP;upload;104858;0.005184;73;0;105704;2.0390432098765433E7;-1.0;-1;-1;-1;-1.0;1.6312345679012346E8;0.0;-1.0;-1.0;-1;-1;29.841;57.877;91.736;23.105;0.0;true
NR;LTE, NR;LTE, NR;0;220;0;50;0;-90;-8;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.410942;51.4890027;172.5808822867956;1607599966999;7.642;1607600004970;UDP;upload;9437184;2.38504;6518;0;9438064;3957193.1707644314;-1.0;-1;-1;-1;-1.0;3.165754536611545E7;0.0;-1.0;-1.0;-1;-1;56.836;491.973;809.21;288.936;0.0;true
NR;LTE, NR;LTE, NR;0;220;0;50;0;-90;-8;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.410942;51.4890027;172.5808822867956;1607599966999;7.642;1607600018118;UDP;upload;6291456;1.207215;4345;0;6291560;5211631.730884722;-1.0;-1;-1;-1;-1.0;4.169305384707778E7;0.0;-1.0;-1.0;-1;-1;32.31;136.024;427.66;168.423;0.0;true
NR;LTE, NR;LTE, NR;0;not available;0;45;0;-95;-3;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107026;51.4890546;163.8373038925813;1607599998133;8.4;1607600031395;TCP;download;524288;0.737231;-1;-1;681460;7394805.69862092;0.674824;-1;-1;525349;6227982.40726471;-1.0;0.0;0.0;-1.0;-1;0;40544;32405;32405;32405;7394805.69862092;33.822;60.823;112.67;30.52;0.0;true
NR;LTE, NR;LTE, NR;0;not available;0;41;0;-99;-7;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.410241;51.4899562;166.64163842022393;1607600012000;6.0;1607600044488;UDP;download;7340032;0.41233;53813;1967;77921224;1.8207020590303883E8;0.587438;53813;1967;-1;1.0611669520868585E9;1.0611669520868585E9;3.6552505900061325;3.0;0.0750780502306371;0;-1;31.549;243.442;585.058;211.446;0.0;true
NR;LTE, NR;LTE, NR;0;not available;0;60;0;-80;-4;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.408885;51.4898909;172.6224325960896;1607600025000;4.0;1607600057612;TCP;download;9437184;2.627436;-1;-1;11873328;3.61518316716373E7;2.593123;-1;-1;9470170;2.9216261627389062E7;-1.0;0.0;0.0;-1.0;-1;0;492320;37655;35516;36439;3.61518316716373E7;30.756;54.624;125.008;40.637;0.0;true
NR;LTE, NR;LTE, NR;0;not available;0;60;0;-80;-4;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4064186;51.4895661;181.03826691319642;1607600038000;4.333;1607600070746;UDP;download;10485760;0.15784;30857;2329;44680936;2.6171150532184494E8;0.468409;30857;2329;-1;7.63109777993164E8;7.63109777993164E8;7.5477201283339275;7.0;0.004438725336017272;0;-1;29.906;59.836;120.642;36.528;0.0;true
NR;LTE, NR;LTE, NR;0;not available;0;60;0;-80;-4;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4054759;51.489873;180.89407082842607;1607600051000;4.0;1607600083889;TCP;upload;9437184;1.11785;-1;-1;9649653;6.905866082211387E7;1.256831;-1;-1;8820939;5.61471765098092E7;-1.0;0.0;0.0;-1.0;-1;2;4329520;267372;38136;164242;6.905866082211387E7;49.826;117.556;234.511;74.914;0.0;true
NR;LTE, NR;LTE, NR;0;not available;0;60;0;-80;-4;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4056941;51.4914387;175.56079896542474;1607600064000;5.2;1607600097012;TCP;download;3145728;2.039364;-1;-1;3909456;1.5335981217673745E7;2.003633;-1;-1;3159336;1.261442988810825E7;-1.0;0.0;0.0;-1.0;-1;0;170864;34072;33224;33543;1.5335981217673745E7;30.739;57.736;131.975;42.891;0.0;true
NR;LTE, NR;LTE, NR;0;not available;0;60;0;-80;-4;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4058134;51.4929864;170.40323507607923;1607600077000;9.333;1607600110184;UDP;upload;8388608;1.228369;5794;0;8389712;6829960.703990413;-1.0;-1;-1;-1;-1.0;5.46396856319233E7;0.0;-1.0;-1.0;-1;-1;30.281;114.729;351.274;136.683;0.0;true
