Count;Date;Timestamp;Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL
2;18-12-2020_02:19:00:709;1608301140660;LTE;LTE;;0;230;0;43;0;-97;-11;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:002;1608301140964;LTE;LTE;;0;41;0;42;0;-98;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:002;1608301140964;LTE;LTE;;0;484;0;39;0;-101;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:002;1608301140964;LTE;LTE;;0;109;0;36;0;-104;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:002;1608301140964;LTE;LTE;;0;379;0;40;0;-100;-15;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:002;1608301140964;LTE;LTE;;0;67;0;40;0;-100;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:002;1608301140964;LTE;LTE;;0;277;0;48;0;-92;-8;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:002;1608301140964;LTE;LTE;;0;229;0;42;0;-98;-5;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:002;1608301140964;LTE;LTE;;0;274;0;37;0;-103;-7;-55;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:002;1608301140964;LTE;LTE;;0;230;0;36;0;-104;-9;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:002;1608301140964;LTE;LTE;;0;not available;0;35;0;-105;-11;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:802;1608301141750;LTE;LTE;;0;41;0;42;0;-98;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:802;1608301141750;LTE;LTE;;0;484;0;39;0;-101;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:802;1608301141750;LTE;LTE;;0;109;0;36;0;-104;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:802;1608301141750;LTE;LTE;;0;379;0;40;0;-100;-15;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:802;1608301141750;LTE;LTE;;0;67;0;40;0;-100;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:802;1608301141750;LTE;LTE;;0;277;0;48;0;-92;-8;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:802;1608301141750;LTE;LTE;;0;229;0;42;0;-98;-5;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:802;1608301141750;LTE;LTE;;0;274;0;37;0;-103;-7;-55;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:802;1608301141750;LTE;LTE;;0;230;0;36;0;-104;-9;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:01:802;1608301141750;LTE;LTE;;0;not available;0;35;0;-105;-11;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:02:923;1608301142853;LTE;LTE;;0;41;0;42;0;-98;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:02:923;1608301142853;LTE;LTE;;0;484;0;39;0;-101;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:02:923;1608301142853;LTE;LTE;;0;109;0;36;0;-104;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:02:923;1608301142853;LTE;LTE;;0;379;0;40;0;-100;-15;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:02:923;1608301142853;LTE;LTE;;0;67;0;40;0;-100;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:02:923;1608301142853;LTE;LTE;;0;277;0;48;0;-92;-8;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:02:923;1608301142853;LTE;LTE;;0;229;0;42;0;-98;-5;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:02:923;1608301142853;LTE;LTE;;0;274;0;37;0;-103;-7;-55;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:02:923;1608301142853;LTE;LTE;;0;230;0;36;0;-104;-9;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:02:923;1608301142853;LTE;LTE;;0;not available;0;35;0;-105;-11;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:524;1608301143473;LTE;LTE;;0;41;0;42;0;-98;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:524;1608301143473;LTE;LTE;;0;484;0;39;0;-101;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:524;1608301143473;LTE;LTE;;0;109;0;36;0;-104;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:524;1608301143473;LTE;LTE;;0;379;0;40;0;-100;-15;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:524;1608301143473;LTE;LTE;;0;67;0;40;0;-100;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:524;1608301143473;LTE;LTE;;0;277;0;48;0;-92;-8;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:524;1608301143473;LTE;LTE;;0;229;0;42;0;-98;-5;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:524;1608301143473;LTE;LTE;;0;274;0;37;0;-103;-7;-55;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:524;1608301143473;LTE;LTE;;0;230;0;36;0;-104;-9;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:524;1608301143473;LTE;LTE;;0;not available;0;35;0;-105;-11;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:996;1608301143957;LTE;LTE;;0;41;0;42;0;-98;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:996;1608301143957;LTE;LTE;;0;484;0;39;0;-101;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:996;1608301143957;LTE;LTE;;0;109;0;36;0;-104;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:996;1608301143957;LTE;LTE;;0;379;0;40;0;-100;-15;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:996;1608301143957;LTE;LTE;;0;67;0;40;0;-100;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:996;1608301143957;LTE;LTE;;0;277;0;48;0;-92;-8;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:996;1608301143957;LTE;LTE;;0;229;0;42;0;-98;-5;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:996;1608301143957;LTE;LTE;;0;274;0;37;0;-103;-7;-55;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:996;1608301143957;LTE;LTE;;0;230;0;36;0;-104;-9;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:03:996;1608301143957;LTE;LTE;;0;not available;0;35;0;-105;-11;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:04:057;1608301144019;LTE;LTE;;0;41;0;42;0;-98;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:04:057;1608301144019;LTE;LTE;;0;484;0;39;0;-101;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:04:057;1608301144019;LTE;LTE;;0;109;0;36;0;-104;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:04:057;1608301144019;LTE;LTE;;0;379;0;40;0;-100;-15;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:04:057;1608301144019;LTE;LTE;;0;67;0;40;0;-100;-14;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:04:057;1608301144019;LTE;LTE;;0;277;0;48;0;-92;-8;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:04:057;1608301144019;LTE;LTE;;0;229;0;42;0;-98;-5;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:04:057;1608301144019;LTE;LTE;;0;274;0;37;0;-103;-7;-55;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:04:057;1608301144019;LTE;LTE;;0;230;0;36;0;-104;-9;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:04:057;1608301144019;LTE;LTE;;0;not available;0;35;0;-105;-11;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
2;18-12-2020_02:19:05:126;1608301145093;LTE;LTE;;0;41;0;42;0;-98;-13;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
