Count;Date;Timestamp;Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy
0;18-12-2020_02:18:42:344;1608301122344;NR;LTE, NR;LTE, NR;27204352;484;13499;63;6;-77;-8;not available;1;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_02:18:42:369;1608301122369;NR;LTE, NR;LTE, NR;27204352;484;13499;63;6;-77;-8;not available;1;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_02:18:42:392;1608301122392;NR;LTE, NR;LTE, NR;27204352;484;13499;63;6;-77;-8;not available;1;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_02:18:43:361;1608301123361;NR;LTE, NR;LTE, NR;27204352;484;13499;63;6;-77;-8;not available;1;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4557656;51.4979665;199.3132250036162;1608301072359;12.0
0;18-12-2020_02:18:43:624;1608301123624;NR;LTE, NR;LTE, NR;27204352;484;13499;63;6;-77;-8;not available;1;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4557656;51.4979665;199.3132250036162;1608301072359;12.0
0;18-12-2020_02:18:44:431;1608301124431;NR;LTE, NR;LTE, NR;27204352;484;13499;63;6;-77;-8;not available;1;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4559393;51.4979682;198.84870798835865;1608301073366;18.666
0;18-12-2020_02:18:44:611;1608301124611;NR;LTE, NR;LTE, NR;27204352;484;13499;63;6;-77;-8;not available;1;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4559393;51.4979682;198.84870798835865;1608301073366;18.666
0;18-12-2020_02:18:45:480;1608301125480;NR;LTE, NR;LTE, NR;27204352;484;13499;63;6;-77;-8;not available;1;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4561312;51.4979706;198.29186608262495;1608301074369;22.0
0;18-12-2020_02:18:45:489;1608301125489;NR;LTE, NR;LTE, NR;27204352;484;13499;63;6;-77;-8;not available;1;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4561312;51.4979706;198.29186608262495;1608301074369;22.0
1;18-12-2020_02:18:46:129;1608301126129;NR;LTE, NR;LTE, NR;27204352;484;13499;57;6;-83;-9;not available;1;3;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4561312;51.4979706;198.29186608262495;1608301074369;22.0
