Count;Date;Timestamp;Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy
0;18-12-2020_02:10:21:368;1608300621368;NR;LTE, NR;LTE, NR;29391105;167;13499;49;7;-91;-9;not available;6;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_02:10:21:397;1608300621397;NR;LTE, NR;LTE, NR;29391105;167;13499;49;7;-91;-9;not available;6;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_02:10:21:428;1608300621428;NR;LTE, NR;LTE, NR;29391105;167;13499;49;7;-91;-9;not available;6;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_02:10:22:444;1608300622444;NR;LTE, NR;LTE, NR;29391105;167;13499;49;7;-91;-9;not available;6;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4112067;51.4891113;171.180636125346;1608300621352;171.119
0;18-12-2020_02:10:23:530;1608300623530;NR;LTE, NR;LTE, NR;29391105;167;13499;49;7;-91;-9;not available;6;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4113327;51.4892072;171.31601187769627;1608300572022;12.0
0;18-12-2020_02:10:24:637;1608300624637;NR;LTE, NR;LTE, NR;29391105;167;13499;49;7;-91;-9;not available;6;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4112911;51.4892205;181.48075568875055;1608300573025;12.0
0;18-12-2020_02:10:24:744;1608300624744;NR;LTE, NR;LTE, NR;29391105;167;13499;49;7;-91;-9;not available;6;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4112911;51.4892205;181.48075568875055;1608300573025;12.0
1;18-12-2020_02:10:24:915;1608300624915;NR;LTE, NR;LTE, NR;29391105;167;13499;50;9;-90;-9;not available;2;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4112911;51.4892205;181.48075568875055;1608300573025;12.0
1;18-12-2020_02:10:25:845;1608300625845;NR;LTE, NR;LTE, NR;29391105;167;13499;50;9;-90;-9;not available;2;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4112649;51.4892173;180.66893089794334;1608300574021;13.699
1;18-12-2020_02:10:26:966;1608300626966;NR;LTE, NR;LTE, NR;29391105;167;13499;50;9;-90;-9;not available;2;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4112424;51.4892193;178.9472130154374;1608300575021;12.559
