Count;Date;Timestamp;Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL
0;18-12-2020_02:18:24:055;1608301104039;LTE;LTE;;0;49;0;55;0;-85;-17;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
0;18-12-2020_02:18:24:055;1608301104039;LTE;LTE;;0;not available;0;57;0;-83;-3;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
0;18-12-2020_02:18:24:055;1608301104039;LTE;LTE;;0;not available;0;46;0;-94;-17;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
0;18-12-2020_02:18:24:188;1608301104172;LTE;LTE;;0;49;0;55;0;-85;-17;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
0;18-12-2020_02:18:24:188;1608301104172;LTE;LTE;;0;not available;0;57;0;-83;-3;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
0;18-12-2020_02:18:24:188;1608301104172;LTE;LTE;;0;not available;0;46;0;-94;-17;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
0;18-12-2020_02:18:25:240;1608301105217;LTE;LTE;;0;49;0;55;0;-85;-17;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
0;18-12-2020_02:18:25:240;1608301105217;LTE;LTE;;0;not available;0;57;0;-83;-3;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
0;18-12-2020_02:18:25:240;1608301105217;LTE;LTE;;0;not available;0;46;0;-94;-17;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
0;18-12-2020_02:18:26:308;1608301106273;LTE;LTE;;0;49;0;55;0;-85;-17;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
0;18-12-2020_02:18:26:308;1608301106273;LTE;LTE;;0;not available;0;57;0;-83;-3;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
0;18-12-2020_02:18:26:308;1608301106273;LTE;LTE;;0;not available;0;46;0;-94;-17;not available;0;0;not available;-1;null;null;-1;-1;-1;-1;-1;-1;-1;-1;-1
