Count;Date;Timestamp;Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy
0;18-12-2020_01:42:19:386;1608298939386;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_01:42:19:411;1608298939411;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_01:42:19:448;1608298939448;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_01:42:20:389;1608298940389;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4110061;51.4892863;157.86452887731028;1608298888999;4.005
0;18-12-2020_01:42:20:550;1608298940550;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4110061;51.4892863;157.86452887731028;1608298888999;4.005
0;18-12-2020_01:42:21:417;1608298941417;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4110049;51.4892848;157.7826580038915;1608298889999;4.004
0;18-12-2020_01:42:22:457;1608298942457;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4110049;51.4892848;157.7826580038915;1608298889999;4.004
0;18-12-2020_01:42:22:512;1608298942512;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4110049;51.4892848;157.7826580038915;1608298889999;4.004
1;18-12-2020_01:42:23:502;1608298943502;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4110049;51.4892848;157.7826580038915;1608298889999;4.004
1;18-12-2020_01:42:24:581;1608298944581;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4110049;51.4892848;157.7826580038915;1608298889999;4.004
1;18-12-2020_01:42:25:640;1608298945640;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4110049;51.4892848;157.7826580038915;1608298889999;4.004
1;18-12-2020_01:42:26:745;1608298946745;NR;LTE, NR;LTE, NR;26385411;426;13499;45;12;-95;-6;not available;-3;7;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4110049;51.4892848;157.7826580038915;1608298945993;4.004
