Count;Date;Timestamp;Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy
64;10-12-2020_11:12:10:742;1607598730742;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
64;10-12-2020_11:12:11:768;1607598731768;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
64;10-12-2020_11:12:12:803;1607598732803;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
64;10-12-2020_11:12:13:847;1607598733847;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
64;10-12-2020_11:12:14:851;1607598734851;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:14:936;1607598734936;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:15:983;1607598735983;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:16:044;1607598736044;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:17:035;1607598737035;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:18:081;1607598738081;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:19:122;1607598739122;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:19:280;1607598739280;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:20:173;1607598740173;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:21:212;1607598741212;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:22:265;1607598742265;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:22:395;1607598742395;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:23:307;1607598743307;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:24:357;1607598744357;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:25:410;1607598745410;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:26:444;1607598746444;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:27:121;1607598747121;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:27:475;1607598747475;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
65;10-12-2020_11:12:27:969;1607598747969;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:28:515;1607598748515;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:29:649;1607598749649;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:30:693;1607598750693;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:31:774;1607598751774;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:32:864;1607598752864;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:33:938;1607598753938;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:35:054;1607598755054;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:36:128;1607598756128;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:37:256;1607598757256;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:37:315;1607598757315;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:38:375;1607598758375;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:38:976;1607598758976;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:39:428;1607598759428;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:40:465;1607598760465;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
66;10-12-2020_11:12:40:961;1607598760961;NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084
