timestamp;protocol;direction;filesize;senderTime;senderPackets;senderLostPackets;senderBytes;senderThroughput;receiverTime;receiverPackets;receiverLostPackets;receiverBytes;receiverThroughput;rawThroughput;senderPacketloss;revceiverPacketloss;receiverJitter;receiverOutOfOrder;senderRetransmits;tcp_max_cwnd_0;tcp_max_rtt_0;tcp_min_rtt_0;tcp_mean_rtt_0;bits_per_second_0
1607600772633;UDP;download;7340032;0.271052;167043;45372;241878264;6.499845343328955E8;1.555014;167043;45372;-1;1.2443785792282257E9;1.2443785792282257E9;27.16186850092491;27.0;0.01132023497407413;0;-1
1607600786535;TCP;upload;5242880;2.361616;-1;-1;5442468;1.843641980745388E7;3.067552;-1;-1;4680456;1.2206361293956874E7;-1.0;0.0;0.0;-1.0;-1;0;3417280;1097665;41816;547524;1.843641980745388E7
1607600799679;UDP;upload;4194304;0.491306;2897;0;4194856;8538173.765433354;-1.0;-1;-1;-1;-1.0;6.830539012346683E7;0.0;-1.0;-1.0;-1;-1
1607600812848;TCP;download;7340032;2.346964;-1;-1;9117760;3.1079334834279522E7;2.310513;-1;-1;7350048;2.5449060013944957E7;-1.0;0.0;0.0;-1.0;-1;0;380824;33746;31563;32972;3.1079334834279522E7
1607600826827;TCP;download;8388608;3.465683;-1;-1;10216978;2.3584333593118586E7;3.418717;-1;-1;8425863;1.9717017816917866E7;-1.0;0.0;0.0;-1.0;-1;0;440192;54733;44345;50049;2.3584333593118586E7
1607600844102;TCP;upload;8388608;5.578716;-1;-1;8660846;1.2419841411536274E7;6.619483;-1;-1;7843728;9479565.700221604;-1.0;0.0;0.0;-1.0;-1;739;2635360;786386;48406;401834;1.2419841411536274E7
1607600857212;UDP;download;7340032;0.099349;34668;2286;50199264;4.719638446285317E8;0.381207;34668;2286;-1;1.0534804240215945E9;1.0534804240215945E9;6.5939771547248185;6.0;0.00511617930097662;0;-1
1607600870326;UDP;upload;1048576;0.028265;725;0;1049800;3.714134088094817E7;-1.0;-1;-1;-1;-1.0;2.9713072704758537E8;0.0;-1.0;-1.0;-1;-1
1607600883472;TCP;download;3145728;1.81713;-1;-1;3912352;1.7224313065108165E7;1.778102;-1;-1;3149200;1.4168815962188896E7;-1.0;0.0;0.0;-1.0;-1;0;170864;33603;33363;33483;1.7224313065108165E7
1607600899344;TCP;upload;8388608;4.552261;-1;-1;8670982;1.5238110468622077E7;4.752883;-1;-1;7705678;1.2970111824759835E7;-1.0;0.0;0.0;-1.0;-1;0;2626672;756013;46171;534568;1.5238110468622077E7
1607600913574;TCP;upload;4194304;3.014256;-1;-1;4403910;1.1688217590012262E7;3.331854;-1;-1;3607166;8661042.170515275;-1.0;0.0;0.0;-1.0;-1;0;2408024;1371146;42510;684112;1.1688217590012262E7
1607600926686;UDP;upload;2097152;0.054073;1449;0;2098152;3.880221182475542E7;-1.0;-1;-1;-1;-1.0;3.104176945980434E8;0.0;-1.0;-1.0;-1;-1
1607600939813;UDP;upload;104858;0.003973;73;0;105704;2.660558771709036E7;-1.0;-1;-1;-1;-1.0;2.128447017367229E8;0.0;-1.0;-1.0;-1;-1
1607600953910;TCP;download;524288;0.816338;-1;-1;681460;6678214.171090896;0.778258;-1;-1;526247;5409486.31430708;-1.0;0.0;0.0;-1.0;-1;0;40544;33590;33590;33590;6678214.171090896
1607600967019;UDP;upload;524288;0.020826;363;0;525624;2.5238836070296742E7;-1.0;-1;-1;-1;-1.0;2.0191068856237394E8;0.0;-1.0;-1.0;-1;-1
1607600980155;TCP;download;4194304;2.182005;-1;-1;5045676;1.8499228003602188E7;2.114449;-1;-1;4194856;1.5871202379437858E7;-1.0;0.0;0.0;-1.0;-1;0;221544;35089;33073;34133;1.8499228003602188E7
1607600993272;TCP;download;10485760;2.516925;-1;-1;13031904;4.1421668106916174E7;2.474848;-1;-1;10495404;3.392662175616442E7;-1.0;0.0;0.0;-1.0;-1;0;534312;34988;31606;33470;4.1421668106916174E7
1607601006405;TCP;download;2097152;1.684665;-1;-1;2562068;1.216653993523935E7;1.648992;-1;-1;2098152;1.0179076672294347E7;-1.0;0.0;0.0;-1.0;-1;0;118736;35887;35585;35736;1.216653993523935E7
1607601019490;TCP;download;524288;0.843034;-1;-1;681460;6466737.996332295;0.741447;-1;-1;526247;5678053.859547614;-1.0;0.0;0.0;-1.0;-1;0;40544;31805;31805;31805;6466737.996332295
1607601032598;TCP;upload;3145728;0.742438;-1;-1;3302880;3.5589557646564424E7;0.809884;-1;-1;3260992;3.2211941463221893E7;-1.0;0.0;0.0;-1.0;-1;1;2034440;168858;33764;87119;3.5589557646564424E7
1607601045983;TCP;download;9437184;2.912112;-1;-1;11370018;3.1235111836357944E7;2.871125;-1;-1;9448200;2.632612651835082E7;-1.0;0.0;0.0;-1.0;-1;0;486528;40796;37775;39302;3.1235111836357944E7
1607601059080;TCP;download;2097152;1.626685;-1;-1;2518034;1.2383634200844048E7;1.583295;-1;-1;2103892;1.0630448526648538E7;-1.0;0.0;0.0;-1.0;-1;0;117288;40395;37717;39056;1.2383634200844046E7
1607601072179;UDP;download;2097152;0.116457;23642;1749;34233616;2.7221261066316324E8;0.459766;23642;1749;-1;5.956702496487343E8;5.956702496487343E8;7.39785128161746;7.0;0.08272686670389427;0;-1
1607601085290;TCP;upload;7340032;1.557567;-1;-1;7693448;3.951520801352365E7;1.697158;-1;-1;7112280;3.3525599855758864E7;-1.0;0.0;0.0;-1.0;-1;3;2535448;256993;40258;172196;3.951520801352365E7
1607601098406;TCP;upload;8388608;1.713685;-1;-1;8754476;4.086854235171575E7;1.810305;-1;-1;7988849;3.530388083775938E7;-1.0;0.0;0.0;-1.0;-1;32;1597144;245076;49946;151740;4.086854235171575E7
1607601111543;UDP;download;3145728;0.112898;19125;1981;27693000;2.1988442665060496E8;0.312185;19125;1981;-1;7.096561333824495E8;7.096561333824495E8;10.358169934640523;10.0;0.032534331275638886;0;-1
1607601125616;UDP;upload;3145728;0.254291;2173;0;3146504;1.2373634930060443E7;-1.0;-1;-1;-1;-1.0;9.898907944048354E7;0.0;-1.0;-1.0;-1;-1
1607601139700;UDP;upload;2097152;0.043517;1449;0;2098152;4.821453684766873E7;-1.0;-1;-1;-1;-1.0;3.8571629478134984E8;0.0;-1.0;-1.0;-1;-1
1607601152912;TCP;download;6291456;2.517516;-1;-1;7730744;2.456625975763411E7;2.476964;-1;-1;6297352;2.033893750575301E7;-1.0;0.0;0.0;-1.0;-1;0;327248;40188;33533;37343;2.456625975763411E7
1607601166003;UDP;download;5242880;0.259634;39296;2987;56900608;2.0249825523621714E8;0.611834;39296;2987;-1;7.440006014703335E8;7.440006014703335E8;7.601282573289902;7.0;0.01388507640862691;0;-1
1607601179172;UDP;upload;10485760;1.796174;7242;0;10486416;5838196.076772072;-1.0;-1;-1;-1;-1.0;4.670556861417657E7;0.0;-1.0;-1.0;-1;-1
1607601192294;UDP;download;524288;0.025549;15981;2301;23140488;7.753195819797252E8;0.354154;15981;2301;-1;5.227214827447946E8;5.227214827447946E8;14.398348038295476;14.0;0.05874222581062029;0;-1
1607601206407;UDP;download;10485760;0.595274;57675;2907;83513400;1.3322279152121545E8;0.934902;57675;2907;-1;7.14628057272313E8;7.14628057272313E8;5.0403120936280885;5.0;0.0023948308748073487;0;-1
1607601219570;UDP;upload;10485760;2.068545;7242;0;10486416;5069464.768714242;-1.0;-1;-1;-1;-1.0;4.055571814971393E7;0.0;-1.0;-1.0;-1;-1
1607601232676;UDP;upload;6291456;1.234855;4345;0;6291560;5094978.762688736;-1.0;-1;-1;-1;-1.0;4.07598301015099E7;0.0;-1.0;-1.0;-1;-1
1607601245804;UDP;upload;6291456;0.691165;4345;0;6291560;9102833.621494144;-1.0;-1;-1;-1;-1.0;7.282266897195315E7;0.0;-1.0;-1.0;-1;-1
1607601258901;UDP;upload;4194304;0.381884;2897;0;4194856;1.0984634077363806E7;-1.0;-1;-1;-1;-1.0;8.787707261891045E7;0.0;-1.0;-1.0;-1;-1
1607601272070;TCP;download;5242880;2.670277;-1;-1;6368980;1.908110656684681E7;2.628249;-1;-1;5253344;1.5990399691962216E7;-1.0;0.0;0.0;-1.0;-1;0;276568;47841;40964;43811;1.908110656684681E7
1607601285190;TCP;download;2097152;1.770847;-1;-1;2557724;1.1554805129974525E7;1.716716;-1;-1;2098152;9777514.74326563;-1.0;0.0;0.0;-1.0;-1;0;118736;42325;37494;39909;1.1554805129974527E7
1607601298299;UDP;upload;7340032;0.961947;5070;0;7341360;7631771.812792181;-1.0;-1;-1;-1;-1.0;6.105417450233745E7;0.0;-1.0;-1.0;-1;-1
1607601311423;TCP;upload;9437184;1.901528;-1;-1;9707318;4.08400738774291E7;1.99534;-1;-1;8879057;3.559917407559614E7;-1.0;0.0;0.0;-1.0;-1;1;2725136;243113;47577;165965;4.08400738774291E7
1607601324583;TCP;download;3145728;2.035693;-1;-1;3837056;1.5079114581619132E7;1.995865;-1;-1;3156640;1.2652719497561207E7;-1.0;0.0;0.0;-1.0;-1;0;169416;39033;36301;37542;1.5079114581619132E7
1607601338698;UDP;download;4194304;0.359034;68492;2429;99176416;2.664350005849028E8;0.933182;68492;2429;-1;8.502214230450224E8;8.502214230450224E8;3.546399579512936;3.0;0.09020226161151343;0;-1
1607601351834;UDP;download;524288;0.011199;18557;1438;26870536;2.213439771408161E9;0.391687;18557;1438;-1;5.48816498888143E8;5.48816498888143E8;7.749097375653392;7.0;0.015201982981632204;0;-1
1607601364939;UDP;download;524288;0.025138;12258;1415;17749584;6.24578884557244E8;0.299376;12258;1415;-1;4.7430880230880237E8;4.7430880230880237E8;11.543481807798988;11.0;0.04782312760454961;0;-1
1607601378055;UDP;upload;9437184;0.877239;6518;0;9438064;1.0758828551854169E7;-1.0;-1;-1;-1;-1.0;8.607062841483335E7;0.0;-1.0;-1.0;-1;-1
1607601391143;UDP;upload;6291456;0.452517;4345;0;6291560;1.3903477659402851E7;-1.0;-1;-1;-1;-1.0;1.1122782127522281E8;0.0;-1.0;-1.0;-1;-1
1607601404250;UDP;download;6291456;0.278298;43407;2025;62853336;2.1531285169135246E8;0.523257;43407;2025;-1;9.609554922342176E8;9.609554922342176E8;4.665146174580137;4.0;0.02977625493798371;0;-1
1607601418451;TCP;download;10485760;3.68664;-1;-1;12968400;2.814139704446325E7;3.633997;-1;-1;10493656;2.3101077959062707E7;-1.0;0.0;0.0;-1.0;-1;0;537208;54846;35448;47731;2.814139704446325E7
1607601431658;UDP;upload;5242880;0.708776;3621;0;5243208;7397552.964547332;-1.0;-1;-1;-1;-1.0;5.918042371637866E7;0.0;-1.0;-1.0;-1;-1
1607601444747;UDP;download;524288;0.021738;26480;2798;38343040;1.5774926856196523E9;0.404355;26480;2798;-1;7.586015258869063E8;7.586015258869063E8;10.566465256797583;10.0;0.14999365034099338;0;-1
1607601457988;UDP;download;3145728;0.187002;22757;1803;32952136;1.622516978428038E8;0.511117;22757;1803;-1;5.15766620949802E8;5.15766620949802E8;7.92283692929648;7.0;0.054658895220544644;0;-1
1607601471980;TCP;upload;7340032;2.429607;-1;-1;7515344;2.474587536173546E7;3.447647;-1;-1;6620752;1.5362946380531417E7;-1.0;0.0;0.0;-1.0;-1;0;4310696;809606;37610;479894;2.474587536173546E7
1607601485096;UDP;download;7340032;0.237207;41843;4036;60588664;2.3078802902106598E8;0.660847;41843;4036;-1;7.334667661349753E8;7.334667661349753E8;9.64557990583849;9.0;0.028354838674616748;0;-1
1607601498211;UDP;upload;2097152;0.048507;1449;0;2098152;4.325462304409673E7;-1.0;-1;-1;-1;-1.0;3.4603698435277385E8;0.0;-1.0;-1.0;-1;-1
1607601511322;TCP;download;104858;0.219808;-1;-1;167680;6102780.60853108;0.181224;-1;-1;105276;4647331.479274268;-1.0;0.0;0.0;-1.0;-1;0;18824;32147;32147;32147;6102780.60853108
1607601524456;TCP;upload;5242880;1.538373;-1;-1;5474324;2.8468123140486736E7;2.007332;-1;-1;4606452;1.8358505718037676E7;-1.0;0.0;0.0;-1.0;-1;0;3456376;682660;38946;349276;2.8468123140486736E7
1607601537560;UDP;download;524288;0.01009;9255;2101;13401240;1.0266592666005946E9;0.137994;9255;2101;-1;7.769172572720553E8;7.769172572720553E8;22.701242571582927;22.0;0.0385513237659227;0;-1
1607601550684;TCP;download;2097152;1.504632;-1;-1;2627228;1.3968747175389066E7;1.466441;-1;-1;2099600;1.1454126009842876E7;-1.0;0.0;0.0;-1.0;-1;0;118736;40525;31330;35927;1.3968747175389066E7
1607601563860;TCP;upload;2097152;1.480463;-1;-1;2201850;1.189816969421053E7;1.929854;-1;-1;1887746;7825445.86274402;-1.0;0.0;0.0;-1.0;-1;0;957128;408234;57399;278724;1.189816969421053E7
1607601581367;UDP;upload;3145728;2.094679;2173;0;3146504;1502141.3782254942;-1.0;-1;-1;-1;-1.0;1.2017131025803953E7;0.0;-1.0;-1.0;-1;-1
1607601599891;UDP;upload;3145728;1.589111;2173;0;3146504;1980040.412532542;-1.0;-1;-1;-1;-1.0;1.5840323300260335E7;0.0;-1.0;-1.0;-1;-1
1607601613000;TCP;download;104858;0.3454;-1;-1;172920;4005095.541401274;0.295263;-1;-1;105372;2855000.457219496;-1.0;0.0;0.0;-1.0;-1;0;18824;78761;78761;78761;4005095.541401274
1607601626149;TCP;upload;4194304;0.732063;-1;-1;4403910;4.81260219407346E7;0.805201;-1;-1;3910593;3.88533347574084E7;-1.0;0.0;0.0;-1.0;-1;0;2167656;139782;44981;91450;4.81260219407346E7
1607601639250;TCP;download;1048576;1.380121;-1;-1;1309938;7593177.699636482;1.333861;-1;-1;1050148;6298395.410016486;-1.0;0.0;0.0;-1.0;-1;0;66608;41261;40204;40732;7593177.699636482
1607601941723;TCP;download;4194304;1.879477;-1;-1;5109388;2.1748126739513174E7;1.838115;-1;-1;4195555;1.8260250310780335E7;-1.0;0.0;0.0;-1.0;-1;0;225888;34040;33739;33889;2.1748126739513174E7
1607601954851;TCP;upload;524288;0.120231;-1;-1;550410;3.66234997629563E7;0.169955;-1;-1;153213;7211932.57038628;-1.0;0.0;0.0;-1.0;-1;0;89776;39136;38480;38808;3.66234997629563E7
1607601968519;UDP;upload;3145728;0.933209;2173;0;3146504;3371703.4447803227;-1.0;-1;-1;-1;-1.0;2.697362755824258E7;0.0;-1.0;-1.0;-1;-1
1607601981718;TCP;download;2097152;1.818735;-1;-1;2619394;1.15218280838055E7;1.786052;-1;-1;2102845;9418964.28547433;-1.0;0.0;0.0;-1.0;-1;1;118736;34824;30075;32449;1.15218280838055E7
1607601994852;UDP;upload;104858;0.002493;73;0;105704;4.240032089851584E7;-1.0;-1;-1;-1;-1.0;3.3920256718812674E8;0.0;-1.0;-1.0;-1;-1
1607602007985;UDP;upload;524288;0.017304;363;0;525624;3.0375866851595007E7;-1.0;-1;-1;-1;-1.0;2.4300693481276006E8;0.0;-1.0;-1.0;-1;-1
