Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy;timestamp;protocol;direction;filesize;senderTime;senderPackets;senderLostPackets;senderBytes;senderThroughput;receiverTime;receiverPackets;receiverLostPackets;receiverBytes;receiverThroughput;rawThroughput;senderPacketloss;revceiverPacketloss;receiverJitter;receiverOutOfOrder;senderRetransmits;tcp_max_cwnd_0;tcp_max_rtt_0;tcp_min_rtt_0;tcp_mean_rtt_0;bits_per_second_0;minPing;avgPing;maxPing;meanDevPing;packetLoss;successfull
NR;LTE, NR;LTE, NR;0;45;0;35;0;-105;-18;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.410568;51.4883893;167.51785732974636;1607597803000;8.995;1607597836592;UDP;download;7340032;0.720639;152306;2279;220539088;3.0145342675042564E8;1.52325;152306;2279;-1;1.1582555089446907E9;1.1582555089446907E9;1.4963297571993224;1.0;0.059265272138889;0;-1;34.321;410.442;965.518;400.666;25.0;true
NR;LTE, NR;LTE, NR;0;68;0;29;0;-111;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.410568;51.4883893;168.39002915125198;1607597817000;9.093;1607597850660;UDP;download;2097152;0.30217;68126;2061;98646448;3.165837773438793E8;0.939574;68126;2061;-1;8.39924885107506E8;8.39924885107506E8;3.025276693186155;3.0;0.0671160056303459;0;-1;247.628;992.793;1877.126;672.479;25.0;true
NR;LTE, NR;LTE, NR;0;45;0;37;0;-103;-15;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4105432;51.4883844;168.9934890762515;1607597830000;9.323;1607597863724;TCP;download;1048576;1.280422;-1;-1;1304438;8150050.53021582;1.242646;-1;-1;1048700;6751399.835512286;-1.0;0.0;0.0;-1.0;-1;0;66608;43154;40687;41920;8150050.53021582;32.222;66.525;146.316;46.35;0.0;true
NR;LTE, NR;LTE, NR;0;45;0;37;0;-103;-15;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4105404;51.4883838;168.9209795618708;1607597831000;9.323;1607597876817;UDP;download;4194304;0.273959;42394;2602;61386512;2.1031912074434495E8;0.681169;42394;2602;-1;7.209548526136686E8;7.209548526136686E8;6.137660989762702;6.0;0.11103835895433437;0;-1;31.629;279.488;992.335;411.738;0.0;true
NR;LTE, NR;LTE, NR;0;8;0;39;0;-101;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4105404;51.4883838;168.9209795618708;1607597880005;9.323;1607597889935;UDP;upload;8388608;1.760106;5794;0;8389712;4766594.739180481;-1.0;-1;-1;-1;-1.0;3.813275791344385E7;0.0;-1.0;-1.0;-1;-1;39.766;291.514;562.182;243.896;0.0;true
NR;LTE, NR;LTE, NR;0;8;0;39;0;-101;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4105404;51.4883838;168.9209795618708;1607597880005;9.323;1607597903043;TCP;upload;4194304;1.035495;-1;-1;4403910;3.402361189576E7;1.143227;-1;-1;3747518;2.622413921294721E7;-1.0;0.0;0.0;-1.0;-1;1;2215440;223438;39461;136150;3.402361189576E7;31.669;87.649;201.103;66.817;0.0;true
NR;LTE, NR;LTE, NR;0;8;0;39;0;-101;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4105404;51.4883838;168.9209795618708;1607597880005;9.323;1607597917202;TCP;download;8388608;3.580597;-1;-1;10111764;2.259235317462423E7;3.546448;-1;-1;8389712;1.8925329230824757E7;-1.0;0.0;0.0;-1.0;-1;0;431504;58214;44278;52158;2.259235317462423E7;38.861;45.952;54.279;5.5;0.0;true
NR;LTE, NR;LTE, NR;0;8;0;39;0;-101;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4105404;51.4883838;168.9209795618708;1607597880005;9.323;1607597930323;UDP;upload;8388608;1.373375;5794;0;8389712;6108828.251570038;-1.0;-1;-1;-1;-1.0;4.88706260125603E7;0.0;-1.0;-1.0;-1;-1;43.628;126.366;369.23;140.224;0.0;true
NR;LTE, NR;LTE, NR;0;8;0;39;0;-101;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4105404;51.4883838;168.9209795618708;1607597880005;9.323;1607597945356;UDP;download;7340032;0.514523;88389;2596;127987272;2.4144355840263703E8;0.888795;88389;2596;-1;1.1520071287529745E9;1.1520071287529745E9;2.937017049632873;2.0;0.0291619634335464;0;-1;34.641;353.808;952.026;423.321;25.0;true
NR;LTE, NR;LTE, NR;0;8;0;39;0;-101;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4105404;51.4883838;168.9209795618708;1607597880005;9.323;1607597958506;TCP;download;1048576;1.341539;-1;-1;1307334;7796025.311228372;1.299697;-1;-1;1049250;6458428.387539557;-1.0;0.0;0.0;-1.0;-1;0;66608;44706;37339;41022;7796025.311228372;32.35;91.679;220.97;75.335;0.0;true
