Count;Date;Timestamp;Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy
0;10-12-2020_11:33:08:187;1607599988187;NR;LTE, NR;LTE, NR;0;220;0;44;0;-96;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;10-12-2020_11:33:08:226;1607599988226;NR;LTE, NR;LTE, NR;0;220;0;44;0;-96;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;10-12-2020_11:33:08:258;1607599988258;NR;LTE, NR;LTE, NR;0;220;0;44;0;-96;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;10-12-2020_11:33:09:227;1607599989227;NR;LTE, NR;LTE, NR;0;220;0;44;0;-96;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108588;51.489072;177.36464896214483;1607599956114;24.085
0;10-12-2020_11:33:10:164;1607599990164;NR;LTE, NR;LTE, NR;0;220;0;44;0;-96;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108666;51.4890725;172.6795283270549;1607599957114;22.358
0;10-12-2020_11:33:10:315;1607599990315;NR;LTE, NR;LTE, NR;0;220;0;44;0;-96;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108666;51.4890725;172.6795283270549;1607599957114;22.358
0;10-12-2020_11:33:11:316;1607599991316;NR;LTE, NR;LTE, NR;0;220;0;44;0;-96;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108738;51.4890816;171.9294841311282;1607599958114;21.787
1;10-12-2020_11:33:11:449;1607599991449;NR;LTE, NR;LTE, NR;0;220;0;44;0;-96;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108738;51.4890816;171.9294841311282;1607599958114;21.787
1;10-12-2020_11:33:12:531;1607599992531;NR;LTE, NR;LTE, NR;0;220;0;44;0;-96;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108772;51.4890863;171.2456339118278;1607599958999;20.063
1;10-12-2020_11:33:13:335;1607599993335;NR;LTE, NR;LTE, NR;0;220;0;48;0;-92;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108789;51.4890888;170.94753287700672;1607599959999;17.063
1;10-12-2020_11:33:13:631;1607599993631;NR;LTE, NR;LTE, NR;0;220;0;48;0;-92;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108761;51.4890993;170.41571816426367;1607599960999;10.915
1;10-12-2020_11:33:14:065;1607599994065;NR;LTE, NR;LTE, NR;0;220;0;48;0;-92;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108761;51.4890993;170.41571816426367;1607599960999;10.915
1;10-12-2020_11:33:14:707;1607599994707;NR;LTE, NR;LTE, NR;0;220;0;48;0;-92;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108659;51.4891017;170.6602942370372;1607599961999;9.486
1;10-12-2020_11:33:15:774;1607599995774;NR;LTE, NR;LTE, NR;0;220;0;48;0;-92;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108526;51.4890925;170.38947468367508;1607599962999;8.301
1;10-12-2020_11:33:16:696;1607599996696;NR;LTE, NR;LTE, NR;0;220;0;48;0;-92;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108447;51.4890667;170.5105925887013;1607599963999;8.058
1;10-12-2020_11:33:16:875;1607599996875;NR;LTE, NR;LTE, NR;0;220;0;48;0;-92;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108447;51.4890667;170.5105925887013;1607599963999;8.058
1;10-12-2020_11:33:17:748;1607599997748;NR;LTE, NR;LTE, NR;0;220;0;48;0;-92;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.410859;51.4890393;171.31604963229415;1607599964999;7.801
1;10-12-2020_11:33:17:967;1607599997967;NR;LTE, NR;LTE, NR;0;220;0;48;0;-92;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.410859;51.4890393;171.31604963229415;1607599964999;7.801
1;10-12-2020_11:33:18:418;1607599998418;NR;LTE, NR;LTE, NR;0;220;0;50;0;-90;-8;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.410859;51.4890393;171.31604963229415;1607599964999;7.801
1;10-12-2020_11:33:19:039;1607599999039;NR;LTE, NR;LTE, NR;0;220;0;50;0;-90;-8;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108949;51.4890151;171.93750056114183;1607599965999;7.436
