Count;Date;Timestamp;Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy
0;10-12-2020_12:05:38:546;1607601938546;NR;LTE, NR;LTE, NR;0;not available;0;32;0;-108;-11;-57;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;10-12-2020_12:05:38:584;1607601938584;NR;LTE, NR;LTE, NR;0;not available;0;27;0;-113;-15;-59;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;10-12-2020_12:05:38:608;1607601938608;NR;LTE, NR;LTE, NR;0;not available;0;27;0;-113;-15;-59;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;10-12-2020_12:05:38:647;1607601938647;NR;LTE, NR;LTE, NR;0;not available;0;27;0;-113;-15;-59;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;10-12-2020_12:05:39:578;1607601939578;NR;LTE, NR;LTE, NR;0;not available;0;27;0;-113;-15;-59;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693083;51.5170498;139.84084630716757;1607601906999;11.761
0;10-12-2020_12:05:40:663;1607601940663;NR;LTE, NR;LTE, NR;0;not available;0;27;0;-113;-15;-59;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693192;51.5170505;139.97784574434945;1607601907999;11.041
0;10-12-2020_12:05:41:698;1607601941698;NR;LTE, NR;LTE, NR;0;not available;0;27;0;-113;-15;-59;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693307;51.5170504;139.98706248381544;1607601908999;6.197
0;10-12-2020_12:05:41:736;1607601941736;NR;LTE, NR;LTE, NR;0;not available;0;27;0;-113;-15;-59;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693307;51.5170504;139.98706248381544;1607601908999;6.197
1;10-12-2020_12:05:42:820;1607601942820;NR;LTE, NR;LTE, NR;0;not available;0;27;0;-113;-15;-59;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693307;51.5170504;139.98706248381544;1607601908999;6.197
1;10-12-2020_12:05:43:904;1607601943904;NR;LTE, NR;LTE, NR;0;not available;0;27;0;-113;-15;-59;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693307;51.5170504;139.98706248381544;1607601908999;6.197
1;10-12-2020_12:05:44:989;1607601944989;NR;LTE, NR;LTE, NR;0;not available;0;27;0;-113;-15;-59;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693307;51.5170504;139.98706248381544;1607601908999;6.197
1;10-12-2020_12:05:46:142;1607601946142;NR;LTE, NR;LTE, NR;0;not available;0;27;0;-113;-15;-59;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693307;51.5170504;139.98706248381544;1607601908999;6.197
1;10-12-2020_12:05:47:151;1607601947151;NR;LTE, NR;LTE, NR;0;not available;0;39;0;-101;-6;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693307;51.5170504;139.98706248381544;1607601908999;6.197
1;10-12-2020_12:05:47:187;1607601947187;NR;LTE, NR;LTE, NR;0;not available;0;39;0;-101;-6;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693645;51.5170505;139.98706248381544;1607601947097;79.346
1;10-12-2020_12:05:48:259;1607601948259;NR;LTE, NR;LTE, NR;0;not available;0;39;0;-101;-6;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693345;51.5170472;140.10428343325654;1607601914999;4.0
1;10-12-2020_12:05:49:349;1607601949349;NR;LTE, NR;LTE, NR;0;not available;0;39;0;-101;-6;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693343;51.5170465;140.06743910170897;1607601915999;4.0
1;10-12-2020_12:05:50:466;1607601950466;NR;LTE, NR;LTE, NR;0;not available;0;39;0;-101;-6;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693328;51.5170468;139.87749780600578;1607601916999;4.0
1;10-12-2020_12:05:51:578;1607601951578;NR;LTE, NR;LTE, NR;0;not available;0;39;0;-101;-6;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693315;51.5170473;139.71421437039257;1607601917999;4.0
1;10-12-2020_12:05:52:239;1607601952239;NR;LTE, NR;LTE, NR;0;not available;0;39;0;-101;-7;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693282;51.5170487;139.32702699394073;1607601918999;4.0
1;10-12-2020_12:05:52:671;1607601952671;NR;LTE, NR;LTE, NR;0;not available;0;39;0;-101;-7;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.469325;51.5170504;139.0463622578483;1607601919999;5.359
1;10-12-2020_12:05:53:790;1607601953790;NR;LTE, NR;LTE, NR;0;not available;0;39;0;-101;-7;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693225;51.5170521;138.7719070309468;1607601920999;5.359
1;10-12-2020_12:05:54:807;1607601954807;NR;LTE, NR;LTE, NR;0;not available;0;39;0;-101;-7;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4693216;51.5170539;138.5135656244827;1607601921999;5.359
