count;timestampStart;timestampEnd;Protocol;direction;filesize_Byte;start;end;duration;bytes;bits_per_second;packets_retransmits;omitted;sender
5;1609242366411;1609242368224;TCP;download;6291456;0.900288;1.000331;0.10004299879074097;793504;6.3453035961847976E7;;false;false;
5;1609242366411;1609242368224;TCP;download;6291456;1.000331;1.100133;0.09980200231075287;725448;5.81509775919066E7;;false;false;
5;1609242366411;1609242368224;TCP;download;6291456;1.100133;1.200121;0.09998799860477448;805088;6.441477067121187E7;;false;false;
5;1609242366411;1609242368224;TCP;download;6291456;1.200121;1.30003;0.0999090000987053;847080;6.78281235254582E7;;false;false;
6;1609242379517;1609242380021;UDP;upload;104858;0.0;0.002805;0.002804999938234687;105704;3.01473090417319E8;73;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;0.0;0.101221;0.10122100263834;943710;7.458610173004124E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;0.101221;0.200562;0.0993409976363182;0;0.0;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;0.200562;0.300199;0.0996370017528534;0;0.0;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;0.300199;0.400428;0.10022900253534317;314570;2.510810181027792E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;0.400428;0.500145;0.09971699863672256;629140;5.047404222760535E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;0.500145;0.600188;0.10004299879074097;314570;2.515478374717521E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;0.600188;0.700402;0.10021399706602097;0;0.0;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;0.700402;0.800385;0.09998299926519394;314570;2.5169879064390745E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;0.800385;0.900174;0.09978900104761124;314570;2.52188114279178E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;0.900174;1.000755;0.10058099776506424;314570;2.502023300542462E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;1.000755;1.100166;0.0994110032916069;314570;2.531470276603142E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;1.100166;1.200335;0.10016900300979614;314570;2.5123141135325965E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;1.200335;1.315064;0.11472900211811066;629140;4.386963982148583E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;1.315064;1.400421;0.08535700291395187;314570;2.948275963410918E7;2;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;1.400421;1.500183;0.099762000143528;629140;5.045127395961218E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;1.500183;1.60021;0.10002700239419937;314570;2.515880651988764E7;1;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;1.60021;1.700138;0.09992799907922745;629140;5.0367465038597584E7;0;false;true;
7;1609242392632;1609242395151;TCP;upload;6291456;1.700138;1.779669;0.0795309990644455;314570;3.164250455298296E7;1;false;true;
8;1609242405762;1609242408584;UDP;download;524288;0.0;0.009608;0.009607999585568905;525624;4.37655306138423E8;0;false;false;
9;1609242420094;1609242421104;TCP;download;1048576;0.0;0.100339;0.10033900290727615;65508;5222934.101550626;0;false;false;
9;1609242420094;1609242421104;TCP;download;1048576;0.100339;0.200139;0.0997999981045723;249606;2.0008497373994593E7;;false;false;
9;1609242420094;1609242421104;TCP;download;1048576;0.200139;0.30014;0.10000099986791611;398200;3.1855681485261373E7;;false;false;
9;1609242420094;1609242421104;TCP;download;1048576;0.30014;0.393506;0.09336599707603455;336284;2.881425876927251E7;;false;false;
10;1609242433191;1609242435106;UDP;download;9437184;0.0;0.100048;0.1000479981303215;2255984;1.80392135147882E8;0;false;false;
10;1609242433191;1609242435106;UDP;download;9437184;0.100048;0.200102;0.10005400329828262;2241504;1.7922353338067576E8;1548;false;false;
10;1609242433191;1609242435106;UDP;download;9437184;0.200102;0.300577;0.1004749983549118;2098152;1.6705863423564258E8;1449;false;false;
10;1609242433191;1609242435106;UDP;download;9437184;0.300577;0.402314;0.10173700004816055;1769456;1.39139624652771E8;1394;false;false;
10;1609242433191;1609242435106;UDP;download;9437184;0.402314;0.464749;0.062435001134872437;1072968;1.3748288370264217E8;976;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;0.0;0.100206;0.10020600259304047;39096;3121250.1437685573;0;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;0.100206;0.2004;0.10019399970769882;49232;3930933.9995310763;;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;0.2004;0.300131;0.0997309982776642;60816;4878402.9880603645;;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;0.300131;0.400392;0.10026100277900696;136112;1.0860613496955741E7;;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;0.400392;0.500354;0.0999620035290718;0;0.0;;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;0.500354;0.600118;0.09976399689912796;240368;1.9274929431148406E7;;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;0.600118;0.700368;0.1002499982714653;256296;2.0452548981076714E7;;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;0.700368;0.800115;0.09974700212478638;292496;2.3459030849595185E7;;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;0.800115;0.900143;0.10002800077199936;314216;2.513024333786008E7;;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;0.900143;1.000353;0.100210003554821;147696;1.1790918651685407E7;;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;1.000353;1.100172;0.09981899708509445;431504;3.4582916086175315E7;;false;false;
11;1609242446314;1609242447926;TCP;download;2097152;1.100172;1.139324;0.03915200009942055;133216;2.7220269648900334E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;0.0;0.100437;0.10043700039386749;101360;8073518.691519096;0;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;0.100437;0.200481;0.10004399716854095;85432;6831554.309536466;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;0.200481;0.300117;0.0996360033750534;136112;1.0928740245643321E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;0.300117;0.400153;0.10003600269556046;65160;5210923.926922703;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;0.400153;0.500149;0.09999600052833557;169416;1.3553822081273587E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;0.500149;0.600163;0.10001400113105774;221544;1.7721038854125243E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;0.600163;0.700442;0.10027900338172913;244712;1.952249158827094E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;0.700442;0.80023;0.09978800266981125;53576;4295185.6789660575;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;0.80023;0.900219;0.09998899698257446;353312;2.826807034070545E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;0.900219;1.000636;0.10041700303554535;44888;3576127.440020146;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;1.000636;1.100415;0.09977900236845016;240368;1.92720307314681E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;1.100415;1.20033;0.0999149978160858;149144;1.1941670680874582E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;1.20033;1.30069;0.10035999864339828;33304;2654762.8896119557;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;1.30069;1.401916;0.10122600197792053;227336;1.7966609018073175E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;1.401916;1.500322;0.09840600192546844;94120;7651565.811710175;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;1.500322;1.600205;0.09988299757242203;256296;2.0527697904874574E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;1.600205;1.700167;0.0999620035290718;204168;1.6339648489788191E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;1.700167;1.800421;0.10025399923324585;153488;1.224793035082043E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;1.800421;1.900171;0.09974999725818634;263536;2.1135719879200056E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;1.900171;2.000156;0.0999850034713745;31856;2548862.240855574;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;2.000156;2.10044;0.10028400272130966;198376;1.5825136182590483E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;2.10044;2.2004;0.09995999932289124;198376;1.5876430679772614E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;2.2004;2.30013;0.0997299998998642;392408;3.14776296315255E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;2.30013;2.400199;0.10006900131702423;17376;1389121.4878782975;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;2.400199;2.500152;0.09995300322771072;291048;2.3294787798376873E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;2.500152;2.600171;0.10001900047063828;262088;2.0963056920524932E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;2.600171;2.700194;0.10002300143241882;110048;8801815.456366174;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;2.700194;2.800319;0.10012499988079071;366344;2.9270931370680317E7;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;2.800319;2.900454;0.10013499855995178;13032;1041154.4564768824;;false;false;
12;1609242459433;1609242463457;TCP;download;5242880;2.900454;2.982124;0.08167000114917755;285706;2.7986383835419077E7;;false;false;
13;1609242473521;1609242475539;TCP;upload;7340032;0.0;0.10073;0.10073000192642212;734000;5.829444939640905E7;0;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;0.10073;0.20037;0.09963999688625336;352000;2.826174315535837E7;0;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;0.20037;0.300294;0.0999239981174469;0;0.0;0;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;0.300294;0.40116;0.10086599737405777;1101000;8.73237783723673E7;0;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;0.40116;0.500464;0.0993039980530739;367000;2.9565778393240817E7;0;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;0.500464;0.60617;0.10570599883794785;734000;5.55503004990478E7;0;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;0.60617;0.700546;0.09437599778175354;367000;3.1109604867855925E7;1;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;0.700546;0.813582;0.11303599923849106;734000;5.194805229801927E7;0;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;0.813582;0.900492;0.08691000193357468;367000;3.378207265769002E7;1;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;0.900492;1.015055;0.1145630031824112;734000;5.125563957720625E7;0;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;1.015055;1.100196;0.08514100313186646;367000;3.44839723752458E7;0;false;true;
13;1609242473521;1609242475539;TCP;upload;7340032;1.100196;1.200728;0.10053200274705887;734000;5.840926112627145E7;0;false;true;
