Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy;timestamp;protocol;direction;filesize;senderTime;senderPackets;senderLostPackets;senderBytes;senderThroughput;receiverTime;receiverPackets;receiverLostPackets;receiverBytes;receiverThroughput;rawThroughput;senderPacketloss;revceiverPacketloss;receiverJitter;receiverOutOfOrder;senderRetransmits;tcp_max_cwnd_0;tcp_max_rtt_0;tcp_min_rtt_0;tcp_mean_rtt_0;bits_per_second_0;minPing;avgPing;maxPing;meanDevPing;packetLoss;successfull
NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084;1607598734880;UDP;upload;9437184;1.767602;6518;0;9438064;5339473.478758228;-1.0;-1;-1;-1;-1.0;4.271578783006582E7;0.0;-1.0;-1.0;-1;-1;54.199;292.151;573.027;233.204;0.0;true
NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084;1607598747988;UDP;download;3145728;0.220826;39774;2213;57592752;2.4629494715296206E8;0.645082;39774;2213;-1;7.1423790463848E8;7.1423790463848E8;5.5639362397546135;5.0;0.0792593258285097;0;-1;32.989;296.04;1047.708;434.181;0.0;true
NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084;1607598761127;UDP;upload;6291456;1.347153;4345;0;6291560;4670263.882424639;-1.0;-1;-1;-1;-1.0;3.73621110593971E7;0.0;-1.0;-1.0;-1;-1;46.003;278.483;665.94;254.703;0.0;true
NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084;1607598805172;TCP;upload;10485760;5.767123;-1;-1;10865008;1.5071650804049091E7;6.04374;-1;-1;9839524;1.3024417330990413E7;-1.0;0.0;0.0;-1.0;-1;0;2722240;1457269;43236;597216;1.5071650804049091E7;226.804;501.278;711.497;175.312;0.0;true
NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084;1607598831924;UDP;upload;5242880;0.708546;3621;0;5243208;7399954.272552523;-1.0;-1;-1;-1;-1.0;5.919963418042018E7;0.0;-1.0;-1.0;-1;-1;34.562;198.73;678.769;277.162;0.0;true
NR;LTE, NR;LTE, NR;0;45;0;38;0;-102;-14;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084;1607598871354;TCP;upload;9437184;3.069743;-1;-1;9815522;2.5580048883571036E7;3.164338;-1;-1;8954358;2.2638183405186173E7;-1.0;0.0;0.0;-1.0;-1;5;2715000;580624;39489;310956;2.5580048883571036E7;232.785;275.3;327.395;41.599;0.0;true
NR;LTE, NR;LTE, NR;0;not available;0;43;0;-97;-9;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107368;51.4885561;176.10000610351562;1607598525813;24.084;1607599054434;UDP;download;9437184;0.533506;65089;10032;94248872;1.4943137659182835E8;0.703747;65089;10032;-1;1.0713949416480639E9;1.0713949416480639E9;15.412742552505032;15.0;0.025257524866282476;20;-1;-1;-1;-1;-1;100;false
NR;LTE, NR;LTE, NR;0;not available;0;43;0;-97;-7;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4105246;51.4884939;169.70001220703125;1607599064732;26.935;1607599067531;UDP;upload;2097152;0.051969;1449;0;2098152;4.03731455290654E7;-1.0;-1;-1;-1;-1.0;3.229851642325232E8;0.0;-1.0;-1.0;-1;-1;32.13;616.254;1688.027;671.211;0.0;true
NR;LTE, NR;LTE, NR;0;not available;0;45;0;-95;-10;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.41083;51.4890641;169.70001220703125;1607599044000;5.529;1607599080764;UDP;upload;7340032;1.718711;5070;0;7341360;4271433.6499853665;-1.0;-1;-1;-1;-1.0;3.417146919988294E7;0.0;-1.0;-1.0;-1;-1;37.743;477.864;974.578;431.041;0.0;true
NR;LTE, NR;LTE, NR;0;not available;0;44;0;-96;-11;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4108296;51.4890639;169.70001220703125;1607599081968;12.229;1607599093870;UDP;download;7340032;0.159297;32678;2150;47317744;2.774976553230758E8;0.48866;32678;2150;-1;7.746530348299432E8;7.746530348299432E8;6.57935002142114;6.0;0.036136645276398746;0;-1;30.474;126.902;402.709;159.282;0.0;true
