Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy;timestamp;protocol;direction;filesize;senderTime;senderPackets;senderLostPackets;senderBytes;senderThroughput;receiverTime;receiverPackets;receiverLostPackets;receiverBytes;receiverThroughput;rawThroughput;senderPacketloss;revceiverPacketloss;receiverJitter;receiverOutOfOrder;senderRetransmits;tcp_max_cwnd_0;tcp_max_rtt_0;tcp_min_rtt_0;tcp_mean_rtt_0;bits_per_second_0;minPing;avgPing;maxPing;meanDevPing;packetLoss;successfull
NR;LTE, NR;LTE, NR;0;498;0;20;0;-120;-12;-69;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4552081;51.5141854;142.27832779397698;1607602661643;3.975;1607602662134;UDP;upload;10485760;5.611571;7242;0;10486416;1868713.0573595166;-1.0;-1;-1;-1;-1.0;1.4949704458876133E7;0.0;-1.0;-1.0;-1;-1;31.569;1487.654;2075.633;843.486;0.0;true
NR;LTE, NR;LTE, NR;0;498;0;21;0;-119;-11;-69;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4552081;51.5141854;142.0100824582872;1607602644999;4.284;1607602678023;TCP;upload;7340032;3.829151;-1;-1;7513896;1.5698301790658034E7;4.564693;-1;-1;6373936;1.1170847196076494E7;-1.0;0.0;0.0;-1.0;-1;0;4310696;1491818;43196;889661;1.5698301790658034E7;85.027;691.287;1307.046;498.932;25.0;true
NR;LTE, NR;LTE, NR;0;498;0;26;0;-114;-11;-71;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4552394;51.5139841;142.32178470844457;1607602657999;5.607;1607602691152;UDP;upload;1048576;0.027527;725;0;1049800;3.81371017546409E7;-1.0;-1;-1;-1;-1.0;3.050968140371272E8;0.0;-1.0;-1.0;-1;-1;29.697;54.784;91.533;22.759;0.0;true
NR;LTE, NR;LTE, NR;0;498;0;24;0;-116;-13;-63;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4535285;51.5137012;143.62740160058217;1607602670999;3.9;1607602704280;TCP;upload;2097152;0.652431;-1;-1;2201850;2.699871710571693E7;1.127241;-1;-1;1864578;1.3232861473278563E7;-1.0;0.0;0.0;-1.0;-1;0;942648;276193;40201;157858;2.699871710571693E7;32.842;177.907;507.985;193.35;0.0;true
NR;LTE, NR;LTE, NR;0;498;0;24;0;-116;-13;-63;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.451433;51.5134726;144.6552399958339;1607602683999;3.75;1607602717398;TCP;upload;8388608;1.605813;-1;-1;8767998;4.368129041177273E7;1.690072;-1;-1;7970172;3.772701754718142E7;-1.0;0.0;0.0;-1.0;-1;2;2591920;317292;35252;173178;4.368129041177273E7;30.081;84.133;209.278;72.86;0.0;true
NR;LTE, NR;LTE, NR;0;498;0;24;0;-116;-13;-63;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4493086;51.5132432;143.80491693302034;1607602696999;3.9;1607602730513;TCP;upload;7340032;1.353757;-1;-1;7682656;4.5400502453542255E7;1.426438;-1;-1;7071736;3.9660951264618576E7;-1.0;0.0;0.0;-1.0;-1;3;2535448;256271;41320;144604;4.5400502453542255E7;29.48;71.129;167.403;56.083;0.0;true
NR;LTE, NR;LTE, NR;32356611;303;13499;71;12;-69;-6;not available;12;10;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4487848;51.5132236;143.5459667979769;1607602710999;4.931;1607602743630;UDP;download;7340032;0.351488;43743;2935;63339864;1.681138018936635E8;0.633129;43743;2935;-1;8.00340707817838E8;8.00340707817838E8;6.70964497176691;6.0;0.009600320204150225;2;-1;35.857;596.083;1646.682;654.122;0.0;true
NR;LTE, NR;LTE, NR;0;500;0;41;0;-99;-4;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4487855;51.5132237;143.5341124358324;1607602723999;4.861;1607602756732;UDP;download;8388608;0.124574;20889;2607;30247272;2.1250289787596127E8;0.329695;20889;2607;-1;7.339455436084867E8;7.339455436084867E8;12.480252764612954;12.0;0.013243104224293938;0;-1;29.641;48.088;99.736;29.829;0.0;true
NR;LTE, NR;LTE, NR;32356611;303;13499;70;12;-70;-4;not available;10;10;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4487855;51.5132237;143.56323678728955;1607602737999;4.962;1607602770823;TCP;upload;5242880;0.839303;-1;-1;5504940;5.247153888405022E7;0.915778;-1;-1;4966024;4.3381902600848675E7;-1.0;0.0;0.0;-1.0;-1;1;2290736;150363;40825;106159;5.247153888405022E7;32.936;78.128;143.893;47.576;25.0;true
NR;LTE, NR;LTE, NR;32356611;303;13499;70;11;-70;-5;not available;11;10;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4487855;51.5132237;143.5848816528662;1607602750999;5.02;1607602783940;TCP;upload;3145728;0.542885;-1;-1;3302880;4.867152343498163E7;0.618696;-1;-1;2918680;3.773976233885462E7;-1.0;0.0;0.0;-1.0;-1;1;2102496;130097;43212;83953;4.867152343498163E7;29.716;34.969;46.511;6.775;0.0;true
NR;LTE, NR;LTE, NR;0;354;0;62;0;-78;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4484711;51.5132089;143.36936563868778;1607602763999;3.9;1607602797057;UDP;upload;1048576;0.024123;725;0;1049800;4.351863366911247E7;-1.0;-1;-1;-1;-1.0;3.4814906935289973E8;0.0;-1.0;-1.0;-1;-1;29.566;42.936;65.498;14.367;0.0;true
NR;LTE, NR;LTE, NR;0;354;0;62;0;-78;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4460364;51.5130758;142.00672993892655;1607602776999;3.9;1607602810156;UDP;download;524288;0.007966;17407;2510;25205336;2.707865428069294E9;0.249306;17407;2510;-1;8.088160252861944E8;8.088160252861944E8;14.419486413511805;14.0;0.01974158616641276;0;-1;33.032;85.128;137.218;47.541;0.0;true
NR;LTE, NR;LTE, NR;0;354;0;62;0;-78;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4439276;51.5130886;140.07211182388647;1607602789999;3.54;1607602823279;TCP;upload;6291456;1.022936;-1;-1;6605970;5.166282152549133E7;1.09453;-1;-1;6004342;4.388617580148557E7;-1.0;0.0;0.0;-1.0;-1;2;2353000;153594;41574;115935;5.166282152549133E7;38.774;81.714;133.773;42.151;0.0;true
NR;LTE, NR;LTE, NR;0;439;0;70;0;-70;-15;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4426246;51.5130847;139.39571938525833;1607602803999;3.9;1607602837391;UDP;download;10485760;0.898304;158172;2183;229033056;2.5144279887432316E8;1.524342;158172;2183;-1;1.202003518895366E9;1.202003518895366E9;1.380143135321043;1.0;0.017409499472415182;0;-1;58.976;686.022;1511.373;609.293;25.0;true
NR;LTE, NR;LTE, NR;0;439;0;70;0;-70;-15;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4404486;51.513067;138.82710239908033;1607602816999;3.9;1607602850485;UDP;upload;104858;0.002285;73;0;105704;4.625995623632385E7;-1.0;-1;-1;-1;-1.0;3.700796498905908E8;0.0;-1.0;-1.0;-1;-1;29.518;33.626;41.271;4.52;0.0;true
NR;LTE, NR;LTE, NR;0;439;0;70;0;-70;-15;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4379136;51.5125451;132.2171772103577;1607602830999;3.9;1607602863581;TCP;download;8388608;2.634398;-1;-1;10306286;3.1297582218024764E7;2.601339;-1;-1;8398351;2.5827778693972606E7;-1.0;0.0;0.0;-1.0;-1;0;434400;39843;36085;38086;3.1297582218024764E7;29.345;41.991;67.65;15.154;0.0;true
NR;LTE, NR;LTE, NR;0;439;0;70;0;-70;-15;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4353892;51.5122414;130.02423551950588;1607602843999;3.94;1607602877191;UDP;upload;9437184;3.043599;6518;0;9438064;3100955.1521077515;-1.0;-1;-1;-1;-1.0;2.480764121686201E7;0.0;-1.0;-1.0;-1;-1;51.784;732.38;1264.724;528.447;0.0;true
NR;LTE, NR;LTE, NR;0;439;0;70;0;-70;-15;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4336142;51.5120424;128.27324940266217;1607602856999;3.96;1607602890375;UDP;download;8388608;0.357651;31372;2873;45426656;1.1538217983453146E8;0.590556;31372;2873;-1;6.15374745155413E8;6.15374745155413E8;9.15784776233584;9.0;0.06827718562691545;0;-1;55.72;275.701;870.111;343.443;0.0;true
NR;LTE, NR;LTE, NR;32457739;450;13499;49;12;-91;-7;not available;22;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4335853;51.5120403;128.12493665375683;1607602870999;4.0;1607602903548;TCP;download;3145728;1.900992;-1;-1;3842848;1.6171969161364172E7;1.861581;-1;-1;3160784;1.3583224151943965E7;-1.0;0.0;0.0;-1.0;-1;0;172312;39155;35281;37218;1.6171969161364172E7;32.892;36.525;39.915;2.646;0.0;true
NR;LTE, NR;LTE, NR;32457739;450;13499;49;10;-91;-6;not available;17;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4321815;51.5118607;126.68015843761604;1607602883999;3.766;1607602916986;TCP;upload;5242880;1.68876;-1;-1;5504940;2.6078021743764654E7;1.814013;-1;-1;4837256;2.133283940082017E7;-1.0;0.0;0.0;-1.0;-1;1;2325488;393407;44861;242578;2.6078021743764654E7;37.031;310.49;477.367;168.323;0.0;true
NR;LTE, NR;LTE, NR;32457739;450;13499;49;10;-91;-6;not available;17;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4295027;51.5115302;125.3900627306748;1607602898999;3.9;1607602932214;TCP;download;3145728;4.702698;-1;-1;3420176;5818236.2550178645;4.653094;-1;-1;3147952;5412230.22788708;-1.0;0.0;0.0;-1.0;-1;1;68056;56825;39605;44827;5818236.2550178645;30.04;51.255;96.318;26.296;0.0;true
