Count;Date;Timestamp;Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy
0;18-12-2020_03:10:53:855;1608304253855;LTE;LTE;LTE;27163392;426;13494;65;not available;-75;-7;not available;17;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_03:10:53:884;1608304253884;LTE;LTE;LTE;27163392;426;13494;65;not available;-75;-7;not available;17;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_03:10:53:910;1608304253910;LTE;LTE;LTE;27163392;426;13494;65;not available;-75;-7;not available;17;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;18-12-2020_03:10:54:897;1608304254897;LTE;LTE;LTE;27163392;426;13494;65;not available;-75;-7;not available;17;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4739097;51.5328907;126.62035869359623;1608304203000;7.677
0;18-12-2020_03:10:55:971;1608304255971;LTE;LTE;LTE;27163392;426;13494;65;not available;-75;-7;not available;17;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4739107;51.532889;126.32114316647339;1608304204000;7.677
0;18-12-2020_03:10:57:063;1608304257063;LTE;LTE;LTE;27163392;426;13494;65;not available;-75;-7;not available;17;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4739113;51.5328884;126.14397024961816;1608304205000;7.677
0;18-12-2020_03:10:57:929;1608304257929;LTE;LTE;LTE;27163392;426;13494;65;not available;-75;-7;not available;17;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4739114;51.5328882;125.91159518598408;1608304206000;7.468
1;18-12-2020_03:10:58:144;1608304258144;LTE;LTE;LTE;27163392;426;13494;65;not available;-75;-7;not available;17;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4739114;51.5328882;125.91159518598408;1608304206000;7.468
1;18-12-2020_03:10:58:203;1608304258203;LTE;LTE;LTE;27163392;426;13494;65;not available;-75;-7;not available;17;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4739115;51.5328866;125.59091083025208;1608304207000;7.677
1;18-12-2020_03:10:59:067;1608304259067;LTE;LTE;LTE;27163392;426;13494;66;11;-74;-7;not available;15;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4739115;51.5328866;125.59091083025208;1608304207000;7.677
1;18-12-2020_03:10:59:285;1608304259285;LTE;LTE;LTE;27163392;426;13494;66;11;-74;-7;not available;15;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4739115;51.5328859;125.1754090219314;1608304208000;7.824
1;18-12-2020_03:10:59:433;1608304259433;LTE;LTE;LTE;27163392;426;13494;66;11;-74;-7;not available;15;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4739115;51.5328859;125.1754090219314;1608304208000;7.824
1;18-12-2020_03:11:00:376;1608304260376;LTE;LTE;LTE;27163392;426;13494;66;11;-74;-7;not available;15;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4739116;51.5328857;125.0456376290794;1608304209000;7.824
1;18-12-2020_03:11:01:486;1608304261486;LTE;LTE;LTE;27163392;426;13494;66;11;-74;-7;not available;15;1;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4739131;51.532886;125.05916366890104;1608304210000;7.491
