Count;Date;Timestamp;Type;Available;Registered;CI;PCI;TAC;ASU;CQI;RSRP;RSRQ;RSSI;RSSNR;TA;Bandwith;NCI;MCC;MNC;ARFCN;CSI_RSRP;CSI_RSRQ;CSI_SINR;CSI_RSRP_dbm;SS_RSRP;SS_RSRQ;SS_SINR;LEVEL;Longitude;Latitude;Altitude;Time;Accuracy
0;10-12-2020_11:08:27:323;1607598507323;NR;LTE, NR;LTE, NR;0;199;0;40;0;-100;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;10-12-2020_11:08:27:348;1607598507348;NR;LTE, NR;LTE, NR;0;199;0;40;0;-100;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;10-12-2020_11:08:27:366;1607598507366;NR;LTE, NR;LTE, NR;0;199;0;40;0;-100;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0;0.0
0;10-12-2020_11:08:28:249;1607598508249;NR;LTE, NR;LTE, NR;0;199;0;40;0;-100;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4105817;51.4885612;176.10000610351562;1607598474291;44.571
0;10-12-2020_11:08:28:332;1607598508332;NR;LTE, NR;LTE, NR;0;199;0;40;0;-100;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4105817;51.4885612;176.10000610351562;1607598474291;44.571
0;10-12-2020_11:08:29:359;1607598509359;NR;LTE, NR;LTE, NR;0;199;0;40;0;-100;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4106251;51.4885829;176.10000610351562;1607598475999;35.428
0;10-12-2020_11:08:30:379;1607598510379;NR;LTE, NR;LTE, NR;0;199;0;40;0;-100;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4106592;51.4885881;176.10000610351562;1607598476999;30.857
0;10-12-2020_11:08:30:417;1607598510417;NR;LTE, NR;LTE, NR;0;199;0;40;0;-100;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4106592;51.4885881;176.10000610351562;1607598476999;30.857
1;10-12-2020_11:08:31:225;1607598511225;NR;LTE, NR;LTE, NR;0;199;0;40;0;-100;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4106592;51.4885881;176.10000610351562;1607598476999;30.857
1;10-12-2020_11:08:31:404;1607598511404;NR;LTE, NR;LTE, NR;0;199;0;40;0;-100;-12;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4106901;51.4885876;176.10000610351562;1607598477999;32.0
1;10-12-2020_11:08:31:677;1607598511677;NR;LTE, NR;LTE, NR;0;371;0;38;0;-102;-16;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4106901;51.4885876;176.10000610351562;1607598477999;32.0
1;10-12-2020_11:08:32:427;1607598512427;NR;LTE, NR;LTE, NR;0;371;0;38;0;-102;-16;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107149;51.4885824;176.10000610351562;1607598478999;32.067
1;10-12-2020_11:08:33:446;1607598513446;NR;LTE, NR;LTE, NR;0;371;0;38;0;-102;-16;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107329;51.4885761;176.10000610351562;1607598479999;30.924
1;10-12-2020_11:08:34:473;1607598514473;NR;LTE, NR;LTE, NR;0;371;0;38;0;-102;-16;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107488;51.4885675;176.10000610351562;1607598480999;29.412
1;10-12-2020_11:08:35:503;1607598515503;NR;LTE, NR;LTE, NR;0;371;0;38;0;-102;-16;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107517;51.488568;176.10000610351562;1607598481999;28.078
1;10-12-2020_11:08:36:528;1607598516528;NR;LTE, NR;LTE, NR;0;371;0;38;0;-102;-16;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107503;51.4885665;176.10000610351562;1607598482999;26.745
1;10-12-2020_11:08:36:620;1607598516620;NR;LTE, NR;LTE, NR;0;371;0;38;0;-102;-16;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107503;51.4885665;176.10000610351562;1607598482999;26.745
1;10-12-2020_11:08:36:727;1607598516727;NR;LTE, NR;LTE, NR;0;371;0;39;0;-101;-15;not available;0;0;not available;-1;262;01;-1;-1;-1;-1;-1;-1;-1;-1;-1;7.4107503;51.4885665;176.10000610351562;1607598482999;26.745
