count;timestampStart;timestampEnd;Protocol;direction;filesize_Byte;start;end;duration;bytes;bits_per_second;packets_retransmits;omitted;sender
2;1608300647873;1608300651101;TCP;download;3145728;2.300132;2.40034;0.10020799934864044;302632;2.416030671939413E7;;false;false;
2;1608300647873;1608300651101;TCP;download;3145728;2.40034;2.500213;0.09987299889326096;167968;1.345452739870286E7;;false;false;
2;1608300647873;1608300651101;TCP;download;3145728;2.500213;2.600186;0.09997300058603287;311320;2.491232618207474E7;;false;false;
2;1608300647873;1608300651101;TCP;download;3145728;2.600186;2.643428;0.04324200004339218;83784;1.55004856234078E7;;false;false;
3;1608300661179;1608300661693;TCP;upload;524288;0.0;0.003481;0.0034809999633580446;550410;1.2649468676673734E9;0;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;0.0;0.100119;0.10011900216341019;2358792;1.8847906583408213E8;1629;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;0.100119;0.20013;0.10001099854707718;165072;1.3204307717999421E7;114;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;0.20013;0.300121;0.09999100118875504;304080;2.4328589283828214E7;210;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;0.300121;0.400107;0.0999860018491745;259192;2.07382629733296E7;179;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;0.400107;0.500123;0.10001599788665771;208512;1.667829182577727E7;144;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;0.500123;0.600028;0.09990499913692474;357656;2.863968795073526E7;247;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;0.600028;0.700097;0.10006900131702423;353312;2.824547025352538E7;244;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;0.700097;0.800119;0.10002200305461884;183896;1.4708443693100626E7;127;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;0.800119;0.900378;0.10025899857282639;194032;1.5482460647883575E7;134;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;0.900378;1.000188;0.09980999678373337;214304;1.7176956770320337E7;148;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;1.000188;1.100159;0.0999709963798523;389512;3.1170000428524327E7;269;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;1.100159;1.200134;0.09997499734163284;182448;1.4599490260673223E7;126;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;1.200134;1.300113;0.0999789983034134;170864;1.3671991350140704E7;118;false;true;
4;1608300674350;1608300678474;UDP;upload;8388608;1.300113;1.400138;0.1000249981880188;189688;1.5171247463034393E7;131;false;true;
